Node	Period	Operationalhour	Value
Germany	2	163	102175.03061082242
Germany	2	164	102453.03911367086
Germany	2	165	102460.04452607706
Germany	2	166	102194.37595087434
Germany	2	167	101481.29961579888
Germany	2	168	100788.02958999369
Germany	2	169	100561.57147544215
Germany	2	170	100665.54118056246
Germany	2	171	100616.3770353619
Germany	2	172	100768.47774600622
Germany	2	173	100669.6111193751
Germany	2	174	100736.40626324908
Germany	2	175	100815.36760220626
Germany	2	176	100880.37307482939
Germany	2	177	101179.8092727701
Germany	2	178	101320.02424928409
Germany	2	179	101368.90828781681
Germany	2	180	101307.20364531057
Germany	2	181	101593.48926698015
Germany	2	182	102350.77706279761
Germany	2	183	103330.17279482924
Germany	2	184	104128.44504543245
Germany	2	185	104487.67403054998
Germany	2	186	103926.99516418706
Germany	2	187	103631.20673006056
Germany	2	188	103994.70861507523
Germany	2	189	104128.02991185067
Germany	2	190	104060.30127098835
Germany	2	191	103539.63563105797
Germany	2	192	102948.72862738339
Germany	2	193	118946.87743256032
Germany	2	194	119502.42633905089
Germany	2	195	117580.91913176229
Germany	2	196	114951.65292180995
Germany	2	197	113397.7471654411
Germany	2	198	111822.93035024674
Germany	2	199	110778.29562741668
Germany	2	200	110696.03987976037
Germany	2	201	112257.69402870395
Germany	2	202	117349.97731767135
Germany	2	203	123766.93397458902
Germany	2	204	128390.06432484416
Germany	2	205	128745.76901450954
Germany	2	206	126744.39332123045
Germany	2	207	123871.3511418078
Germany	2	208	120849.51851469862
Germany	2	209	117297.21341428936
Germany	2	210	113657.38439087154
Germany	2	211	110912.90036630152
Germany	2	212	109246.84800439284
Germany	2	213	109759.083828618
Germany	2	214	112727.83524574025
Germany	2	215	114261.40344231122
Germany	2	216	116195.67788937816
Germany	2	217	115475.39836223188
Germany	2	218	119671.34682403009
Germany	2	219	120559.99038709888
Germany	2	220	119777.1658531571
Germany	2	221	119074.5689174542
Germany	2	222	118519.45795164918
Germany	2	223	118256.46719619141
Germany	2	224	119615.1656193003
Germany	2	225	120954.28133133119
Germany	2	226	121668.36520898392
Germany	2	227	124046.04554413844
Germany	2	228	130152.59401457841
Germany	2	229	131237.58973896588
Germany	2	230	128556.7549836043
Germany	2	231	123833.93708382463
Germany	2	232	119838.48600774411
Germany	2	233	116206.30024279363
Germany	2	234	111323.122006376
Germany	2	235	108522.05200633395
Germany	2	236	106684.39788542158
Germany	2	237	105347.08074605485
Germany	2	238	105108.71178741562
Germany	2	239	105721.20511734197
Germany	2	240	110102.7772786516
Denmark	2	1	6865.248084078943
Denmark	2	2	6947.096516840583
Denmark	2	3	6996.795585252227
Denmark	2	4	7002.7660116227935
Denmark	2	5	7022.233620952191
Denmark	2	6	7021.379841607529
Denmark	2	7	7031.643113396234
Denmark	2	8	7043.924607013588
Denmark	2	9	7053.8678371530805
Denmark	2	10	7049.3430410891315
Denmark	2	11	6997.716521426473
Denmark	2	12	6958.653018150563
Denmark	2	13	6864.266522537348
Denmark	2	14	6805.812447691658
Denmark	2	15	6757.075848855095
Denmark	2	16	6708.346618847714
Denmark	2	17	6694.537767909193
Denmark	2	18	6735.050585906305
Denmark	2	19	6753.645993818093
Denmark	2	20	6739.945665636604
Denmark	2	21	6756.202810070532
Denmark	2	22	6771.425806318249
Denmark	2	23	6808.415319126476
Denmark	2	24	6866.643807315191
Denmark	2	25	6938.289593655486
Denmark	2	26	7013.0438535964595
Denmark	2	27	7049.3401940414915
Denmark	2	28	7071.442997170072
Denmark	2	29	7095.6025410071215
Denmark	2	30	7118.304898873618
Denmark	2	31	7115.100463020206
Denmark	2	32	7116.809194023256
Denmark	2	33	7100.056160880123
Denmark	2	34	7082.706754993494
Denmark	2	35	7032.028972087893
Denmark	2	36	6971.436596992573
Denmark	2	37	6870.872342951384
Denmark	2	38	6787.598879110163
Denmark	2	39	6719.836465748276
Denmark	2	40	6669.277086529745
Denmark	2	41	6648.87246358062
Denmark	2	42	6656.739358624959
Denmark	2	43	6682.300487266923
Denmark	2	44	6650.200862513897
Denmark	2	45	6674.001845821928
Denmark	2	46	6704.553681500158
Denmark	2	47	6769.658962048704
Denmark	2	48	6834.144758525871
Denmark	2	49	5697.316291990759
Denmark	2	50	5721.266829036493
Denmark	2	51	5758.3914928708355
Denmark	2	52	5806.4550161510615
Denmark	2	53	5878.249518862101
Denmark	2	54	5933.2950077913865
Denmark	2	55	5980.827472950407
Denmark	2	56	6023.138787687864
Denmark	2	57	6078.072906812479
Denmark	2	58	6111.261443550398
Denmark	2	59	6130.918130337649
Denmark	2	60	6093.2505177713765
Denmark	2	61	6069.103032018443
Denmark	2	62	6023.583764486368
Denmark	2	63	5965.249935535041
Denmark	2	64	5906.196473424826
Denmark	2	65	5859.945682123137
Denmark	2	66	5813.614001173849
Denmark	2	67	5795.5451296017245
Denmark	2	68	5791.177088631265
Denmark	2	69	5727.729459701671
Denmark	2	70	5715.431051271875
Denmark	2	71	5750.06957262456
Denmark	2	72	5781.727570046899
Denmark	2	73	5803.567439952427
Denmark	2	74	5814.754494963006
Denmark	2	75	5836.817271951263
Denmark	2	76	5878.804860624932
Denmark	2	77	5946.425591498467
Denmark	2	78	6017.777796985257
Denmark	2	79	6082.813241129974
Denmark	2	80	6132.671409262572
Denmark	2	81	6183.10049418331
Denmark	2	82	6235.939856139818
Denmark	2	83	6275.473792169578
Denmark	2	84	6256.992266163318
Denmark	2	85	6238.932103207498
Denmark	2	86	6197.701661732185
Denmark	2	87	6140.19129944184
Denmark	2	88	6071.909551096083
Denmark	2	89	6005.567981979022
Denmark	2	90	5940.422172869981
Denmark	2	91	5910.705861936856
Denmark	2	92	5873.42561532276
Denmark	2	93	5812.666771677302
Denmark	2	94	5771.270866492196
Denmark	2	95	5747.806002278853
Denmark	2	96	5766.485984252831
Denmark	2	97	5723.49723965089
Denmark	2	98	5754.269972731152
Denmark	2	99	5775.621322756658
Denmark	2	100	5797.872507309208
Denmark	2	101	5819.79762117049
Denmark	2	102	5838.920570262287
Denmark	2	103	5858.730495201824
Denmark	2	104	5884.289614163107
Denmark	2	105	5874.697073303274
Denmark	2	106	5875.478671616637
Denmark	2	107	5862.95970073158
Denmark	2	108	5858.777387751163
Denmark	2	109	5847.893794524128
Denmark	2	110	5837.034149991935
Denmark	2	111	5815.148559850802
Denmark	2	112	5776.443617103907
Denmark	2	113	5764.254233851316
Denmark	2	114	5753.0740452497475
Denmark	2	115	5739.777997832873
Denmark	2	116	5724.6127799048645
Denmark	2	117	5731.2807329467705
Denmark	2	118	5733.922123261399
Denmark	2	119	5736.470063424141
Denmark	2	120	5728.918688247458
Denmark	2	121	5737.909664688692
Denmark	2	122	5770.88299811985
Denmark	2	123	5810.437868323424
Denmark	2	124	5865.809930364136
Denmark	2	125	5899.141321904136
Denmark	2	126	5936.969876398658
Denmark	2	127	5973.499172329841
Denmark	2	128	5988.700397036804
Denmark	2	129	5954.449744056468
Denmark	2	130	5931.562663040272
Denmark	2	131	5924.800589952922
Denmark	2	132	5940.3920276596955
Denmark	2	133	5930.522653285401
Denmark	2	134	5917.065663940277
Denmark	2	135	5880.388321531905
Denmark	2	136	5824.199491765827
Denmark	2	137	5812.103391191734
Denmark	2	138	5817.193242475156
Denmark	2	139	5803.081097226478
Denmark	2	140	5777.239953075634
Denmark	2	141	5778.60318647413
Denmark	2	142	5782.864211948074
Denmark	2	143	5781.457602941446
Denmark	2	144	5782.376361961614
Denmark	2	145	6510.094801193591
Denmark	2	146	6519.527907385689
Denmark	2	147	6532.629518196217
Denmark	2	148	6525.672841029127
Denmark	2	149	6547.3447351240075
Denmark	2	150	6541.619824743886
Denmark	2	151	6530.027651601742
Denmark	2	152	6544.244132772689
Denmark	2	153	6528.894861588544
Denmark	2	154	6500.687318430238
Denmark	2	155	6521.755973372614
Denmark	2	156	6511.940023009882
Denmark	2	157	6529.584684483929
Denmark	2	158	6555.405731827914
Denmark	2	159	6626.919046716347
Denmark	2	160	6675.514967904901
Denmark	2	161	6671.723202871077
Denmark	2	162	6638.71135056011
Denmark	2	163	6637.212296241939
Denmark	2	164	6645.623982225506
Denmark	2	165	6634.902168293679
Denmark	2	166	6593.740223435069
Denmark	2	167	6549.722522322021
Denmark	2	168	6520.626532827228
Denmark	2	169	6521.970339312427
Denmark	2	170	6534.609556091843
Denmark	2	171	6517.6100021179245
Denmark	2	172	6506.7553817874505
Denmark	2	173	6503.265571276654
Denmark	2	174	6493.595155290252
Denmark	2	175	6477.018974047464
Denmark	2	176	6491.479966368506
Denmark	2	177	6476.184286669318
Denmark	2	178	6503.359356375323
Denmark	2	179	6563.453833080754
Denmark	2	180	6578.707979379102
Denmark	2	181	6573.097620798068
Denmark	2	182	6610.913447314914
Denmark	2	183	6707.678065072924
Denmark	2	184	6771.901933167382
Denmark	2	185	6768.4287025222475
Denmark	2	186	6750.18364894334
Denmark	2	187	6739.915018006145
Denmark	2	188	6742.865731672986
Denmark	2	189	6730.057366769186
Denmark	2	190	6699.220156433582
Denmark	2	191	6656.170451517505
Denmark	2	192	6613.124263542622
Denmark	2	193	7875.29483971362
Denmark	2	194	7882.418822797794
Denmark	2	195	7629.532160967842
Denmark	2	196	7460.149908784583
Denmark	2	197	7287.982071697512
Denmark	2	198	7215.880087841539
Denmark	2	199	7163.4587394676755
Denmark	2	200	7181.073423204817
Denmark	2	201	7271.959724957026
Denmark	2	202	7735.1862662924605
Denmark	2	203	8530.995701678441
Denmark	2	204	8913.780251785454
Denmark	2	205	8757.927337452005
Denmark	2	206	8527.63300347101
Denmark	2	207	8227.92295881733
Denmark	2	208	7807.957808763559
Denmark	2	209	7464.469884891979
Denmark	2	210	7155.082725316277
Denmark	2	211	6927.672450592714
Denmark	2	212	6877.866199211155
Denmark	2	213	7178.341429785936
Denmark	2	214	7412.975669207794
Denmark	2	215	7330.269772686913
Denmark	2	216	7404.444072276647
Denmark	2	217	7457.189146714322
Denmark	2	218	7931.893811812978
Denmark	2	219	7973.638061650274
Denmark	2	220	7874.750383721162
Denmark	2	221	7804.024528714775
Denmark	2	222	7703.211744162113
Denmark	2	223	7661.126016081634
Denmark	2	224	7832.410933454108
Denmark	2	225	7910.718308847478
Denmark	2	226	7938.466305022308
Denmark	2	227	8344.555949728154
Denmark	2	228	8983.726350685783
Denmark	2	229	8774.052512854241
Denmark	2	230	8335.607176581323
Denmark	2	231	7969.904242409557
Denmark	2	232	7542.8708779106355
Denmark	2	233	7088.683880299662
Denmark	2	234	6751.357972357383
Denmark	2	235	6617.633987001433
Denmark	2	236	6524.338245580399
Denmark	2	237	6480.4237080758885
Denmark	2	238	6541.489362972705
Denmark	2	239	6557.229349576843
Denmark	2	240	6769.01988359063
France	2	1	82702.61327224456
France	2	2	82899.30123970217
France	2	3	82920.03907500966
France	2	4	82904.39430077467
France	2	5	82856.22453256193
France	2	6	82961.6282049061
France	2	7	82923.07726243172
France	2	8	82870.11699122994
France	2	9	82851.30796370476
France	2	10	82941.44505941831
France	2	11	82955.3375180863
France	2	12	82712.6859351082
France	2	13	82446.37178868185
France	2	14	82344.04412352007
France	2	15	82334.86652832016
France	2	16	81982.72673887038
France	2	17	81809.75806450154
France	2	18	82005.18537327791
France	2	19	82265.4357514471
France	2	20	82299.05751847755
France	2	21	82192.47513026642
France	2	22	82265.17101312401
France	2	23	82493.06028294413
France	2	24	82730.82681353217
France	2	25	82799.26797334035
France	2	26	83141.6250514232
France	2	27	83274.34719739133
France	2	28	83223.58047229501
France	2	29	83243.81404413008
France	2	30	83377.84727512674
France	2	31	83405.35484755282
France	2	32	83365.61888591803
France	2	33	83146.50380051987
France	2	34	83322.61781829862
France	2	35	83364.20694819494
France	2	36	83021.42124616049
France	2	37	82576.54740411369
France	2	38	82357.2810396738
France	2	39	82215.58300389482
France	2	40	81889.32453717227
France	2	41	81762.84265167665
France	2	42	81790.50150314458
France	2	43	81680.04258948831
France	2	44	81480.87112442852
France	2	45	81409.59348258734
France	2	46	81544.37050220594
France	2	47	81760.49782652943
France	2	48	82018.41598613819
France	2	49	58884.24501767045
France	2	50	58993.83407683652
France	2	51	59192.89208261506
France	2	52	59316.058435778876
France	2	53	59422.45802848128
France	2	54	59722.973844931475
France	2	55	59945.55574170323
France	2	56	60096.11620801184
France	2	57	60251.694095872044
France	2	58	60597.24064041857
France	2	59	60728.57606183722
France	2	60	60514.831382421464
France	2	61	60326.48897543401
France	2	62	60101.10841638983
France	2	63	59885.573601646574
France	2	64	59702.160370103054
France	2	65	59556.08784869992
France	2	66	59183.02112514047
France	2	67	59039.12954325595
France	2	68	58965.28015770491
France	2	69	58887.295811679214
France	2	70	58929.048827204155
France	2	71	59151.29034613191
France	2	72	59346.47812975882
France	2	73	59391.06762731669
France	2	74	59528.945867291346
France	2	75	59657.31874080894
France	2	76	59652.59127075404
France	2	77	59895.79754355199
France	2	78	60324.56016765165
France	2	79	60711.872334309955
France	2	80	61057.20456688062
France	2	81	61217.623384077066
France	2	82	61637.22101956361
France	2	83	61850.43622233323
France	2	84	61777.40626492504
France	2	85	61707.16236320259
France	2	86	61461.58605208378
France	2	87	61128.64609435031
France	2	88	60816.80956294199
France	2	89	60629.425256552364
France	2	90	60141.32342832356
France	2	91	59951.45562433174
France	2	92	59768.74836164978
France	2	93	59511.334465513464
France	2	94	59443.006764986596
France	2	95	59589.23056543148
France	2	96	59684.34726293617
France	2	97	55410.04618420097
France	2	98	55398.34727163844
France	2	99	55449.58044044679
France	2	100	55504.39387991006
France	2	101	55547.69750561299
France	2	102	55560.55622416235
France	2	103	55832.656793935836
France	2	104	56097.54639605233
France	2	105	56090.19675594026
France	2	106	56048.73369191202
France	2	107	56014.83457997167
France	2	108	55985.44862611038
France	2	109	55966.48831954353
France	2	110	55872.733133414644
France	2	111	55739.04028026192
France	2	112	55639.99032767154
France	2	113	55527.539573298876
France	2	114	55762.99279520675
France	2	115	55908.32152798797
France	2	116	55805.489599353634
France	2	117	55462.85517636096
France	2	118	55227.124609543156
France	2	119	55370.22197645843
France	2	120	55336.77670164336
France	2	121	55219.09421374325
France	2	122	55249.42566161552
France	2	123	55323.70367111818
France	2	124	55298.41485797117
France	2	125	55406.37766743837
France	2	126	55569.74642594908
France	2	127	55925.75643755046
France	2	128	56187.77173787351
France	2	129	56033.744460191294
France	2	130	55921.62147707576
France	2	131	55929.41234772625
France	2	132	56055.42778950979
France	2	133	56163.756189994594
France	2	134	56158.91526065837
France	2	135	56002.07671411684
France	2	136	55830.148083160064
France	2	137	55571.33485588754
France	2	138	55681.69291684921
France	2	139	55803.775103547094
France	2	140	55736.3298640971
France	2	141	55466.86407096749
France	2	142	55288.39262145478
France	2	143	55392.686914159356
France	2	144	55304.79379089858
France	2	145	71968.84838952882
France	2	146	72011.95030984274
France	2	147	72222.73244135748
France	2	148	72574.21668829295
France	2	149	72690.85282948753
France	2	150	72406.23391900871
France	2	151	72390.5639316
France	2	152	72498.02247759467
France	2	153	72573.05688230613
France	2	154	72378.23468969681
France	2	155	71914.38793449635
France	2	156	71534.61450675227
France	2	157	71501.14401876356
France	2	158	71596.09683063968
France	2	159	72016.69038648446
France	2	160	72674.0356426789
France	2	161	73193.20010081519
France	2	162	73111.7237302422
France	2	163	72456.72329919507
France	2	164	72421.03405192721
France	2	165	72915.93083044833
France	2	166	72863.2352975696
France	2	167	72512.70915123193
France	2	168	71883.36312434934
France	2	169	71477.9226858539
France	2	170	71536.35421573248
France	2	171	71728.46599217702
France	2	172	71957.88065900152
France	2	173	71852.12400222651
France	2	174	71664.67666290281
France	2	175	71623.98260067024
France	2	176	71811.77031783787
France	2	177	71910.5177123447
France	2	178	72041.36147687768
France	2	179	71966.33967875304
France	2	180	71864.85665490777
France	2	181	71713.04813650464
France	2	182	71801.81111425554
France	2	183	72317.924778383
France	2	184	73011.47615190462
France	2	185	73655.09283505961
France	2	186	73578.31872136796
France	2	187	72891.17149394743
France	2	188	72945.80844119527
France	2	189	73475.02034902158
France	2	190	73626.12289856316
France	2	191	73373.78945691253
France	2	192	72795.99176350866
France	2	193	104214.77035499417
France	2	194	105689.22414206514
France	2	195	106785.60639061197
France	2	196	105906.49866578866
France	2	197	105041.1573337651
France	2	198	104387.20324942352
France	2	199	102437.43071315212
France	2	200	100541.79086065613
France	2	201	100402.34940391654
France	2	202	102625.83615307356
France	2	203	106660.53644283941
France	2	204	111296.87348167253
France	2	205	113358.74378788588
France	2	206	111360.94015585676
France	2	207	108435.11524216936
France	2	208	106893.06493660659
France	2	209	106041.32611175448
France	2	210	103532.04803954493
France	2	211	100620.59463482459
France	2	212	98666.47282610262
France	2	213	97481.21414052373
France	2	214	99168.40408006543
France	2	215	102040.20976925878
France	2	216	102833.56749057949
France	2	217	102887.73799411535
France	2	218	105877.94474665695
France	2	219	107429.48781209016
France	2	220	107685.6662627185
France	2	221	106640.933200345
France	2	222	106203.18207984771
France	2	223	105931.40928133133
France	2	224	105085.01564928795
France	2	225	104647.1762826828
France	2	226	104161.12932810443
France	2	227	105340.37467177371
France	2	228	108851.06957406693
France	2	229	112752.87122564929
France	2	230	111319.96874871416
France	2	231	106905.87322880873
France	2	232	103593.03870654663
France	2	233	102857.02834863869
France	2	234	101576.8294577703
France	2	235	98988.86107067353
