Node	Operationalhour	Scenario	Period	ElectricLoadRaw_in_MW
Denmark	51	scenario1	7	3766.68
Denmark	52	scenario1	7	3719.85
Denmark	53	scenario1	7	3546.05
Denmark	54	scenario1	7	3344.55
Denmark	55	scenario1	7	3279.33
Denmark	56	scenario1	7	3164.51
Denmark	57	scenario1	7	2891.56
Denmark	58	scenario1	7	2662.57
Denmark	59	scenario1	7	2559.33
Denmark	60	scenario1	7	2484.7
Denmark	61	scenario1	7	2471.66
Denmark	62	scenario1	7	2464.28
Denmark	63	scenario1	7	2432.78
Denmark	64	scenario1	7	2573.3
Denmark	65	scenario1	7	2858.19
Denmark	66	scenario1	7	3161.65
Denmark	67	scenario1	7	3325.76
Denmark	68	scenario1	7	3354.22
Denmark	69	scenario1	7	3371.12
Denmark	70	scenario1	7	3276.52
Denmark	71	scenario1	7	3221.38
Denmark	72	scenario1	7	3211.4
Denmark	73	scenario1	7	3150.78
Denmark	74	scenario1	7	3224.18
Denmark	75	scenario1	7	3416.69
Denmark	76	scenario1	7	3420.71
Denmark	77	scenario1	7	3224.35
Denmark	78	scenario1	7	3032.06
Denmark	79	scenario1	7	3021.53
Denmark	80	scenario1	7	2976.1
Denmark	81	scenario1	7	2780.42
Denmark	82	scenario1	7	2598.58
Denmark	83	scenario1	7	2460.56
Denmark	84	scenario1	7	2411.85
Denmark	85	scenario1	7	2421.84
Denmark	86	scenario1	7	2411.84
Denmark	87	scenario1	7	2343.51
Denmark	88	scenario1	7	2479.47
Denmark	89	scenario1	7	2683.0
Denmark	90	scenario1	7	2955.16
Denmark	91	scenario1	7	3142.24
Denmark	92	scenario1	7	3245.05
Denmark	93	scenario1	7	3215.01
Denmark	94	scenario1	7	3286.95
Denmark	95	scenario1	7	3236.21
Denmark	96	scenario1	7	3136.59
France	49	scenario1	7	50675.0
France	50	scenario1	7	49007.0
France	51	scenario1	7	48396.0
France	52	scenario1	7	48832.0
France	53	scenario1	7	48935.0
France	54	scenario1	7	47253.0
France	55	scenario1	7	46722.0
France	56	scenario1	7	48694.0
France	57	scenario1	7	49973.0
France	58	scenario1	7	46150.0
France	59	scenario1	7	42769.0
France	60	scenario1	7	40857.0
France	61	scenario1	7	38217.0
France	62	scenario1	7	36987.0
France	63	scenario1	7	37355.0
France	64	scenario1	7	37835.0
France	65	scenario1	7	39666.0
France	66	scenario1	7	42641.0
France	67	scenario1	7	45393.0
France	68	scenario1	7	47114.0
France	69	scenario1	7	47978.0
France	70	scenario1	7	49579.0
France	71	scenario1	7	48083.0
France	72	scenario1	7	46083.0
France	73	scenario1	7	44088.0
France	74	scenario1	7	42559.0
France	75	scenario1	7	42125.0
France	76	scenario1	7	43192.0
France	77	scenario1	7	43882.0
France	78	scenario1	7	43208.0
France	79	scenario1	7	43454.0
France	80	scenario1	7	46605.0
France	81	scenario1	7	48585.0
France	82	scenario1	7	45930.0
France	83	scenario1	7	43048.0
France	84	scenario1	7	41185.0
France	85	scenario1	7	38433.0
France	86	scenario1	7	37088.0
France	87	scenario1	7	36963.0
France	88	scenario1	7	36586.0
France	89	scenario1	7	37597.0
France	90	scenario1	7	39478.0
France	91	scenario1	7	41571.0
France	92	scenario1	7	42846.0
France	93	scenario1	7	43686.0
France	94	scenario1	7	45385.0
France	95	scenario1	7	43833.0
France	96	scenario1	7	41493.0
Germany	97	scenario1	7	64758.585
Germany	98	scenario1	7	63519.4475
Germany	99	scenario1	7	61944.1125
Germany	100	scenario1	7	61434.695
Germany	101	scenario1	7	60739.18
Germany	102	scenario1	7	60085.0575
Germany	103	scenario1	7	59596.88
Germany	104	scenario1	7	56571.8875
Germany	105	scenario1	7	51765.9225
Germany	106	scenario1	7	48091.2075
Germany	107	scenario1	7	45092.38
Germany	108	scenario1	7	43441.4075
Germany	109	scenario1	7	42472.7775
Germany	110	scenario1	7	42643.5375
Germany	111	scenario1	7	43590.5575
Germany	112	scenario1	7	47018.1375
Germany	113	scenario1	7	54474.2025
Germany	114	scenario1	7	59321.5175
Germany	115	scenario1	7	62237.27
Germany	116	scenario1	7	63571.6025
Germany	117	scenario1	7	65192.13
Germany	118	scenario1	7	66009.7025
Germany	119	scenario1	7	65790.94
Germany	120	scenario1	7	64471.7225
Germany	121	scenario1	7	62831.3575
Germany	122	scenario1	7	61145.1
Germany	123	scenario1	7	60223.7825
Germany	124	scenario1	7	59914.035
Germany	125	scenario1	7	58723.67
Germany	126	scenario1	7	57788.9275
Germany	127	scenario1	7	56976.695
Germany	128	scenario1	7	53697.3975
Germany	129	scenario1	7	49583.3825
Germany	130	scenario1	7	45893.1825
Germany	131	scenario1	7	43348.99
Germany	132	scenario1	7	41637.02
Germany	133	scenario1	7	40301.0575
Germany	134	scenario1	7	39607.75
Germany	135	scenario1	7	39521.7775
Germany	136	scenario1	7	40389.0875
Germany	137	scenario1	7	42305.0625
Germany	138	scenario1	7	44988.7425
Germany	139	scenario1	7	48824.7825
Germany	140	scenario1	7	51370.5675
Germany	141	scenario1	7	53485.7625
Germany	142	scenario1	7	53846.6875
Germany	143	scenario1	7	52769.21
Germany	144	scenario1	7	51328.3025
Denmark	97	scenario1	7	4227.77
Denmark	98	scenario1	7	4059.7
Denmark	99	scenario1	7	4000.0
Denmark	100	scenario1	7	4146.14
Denmark	101	scenario1	7	4025.55
Denmark	102	scenario1	7	3858.91
Denmark	103	scenario1	7	3804.75
Denmark	104	scenario1	7	3644.85
Denmark	105	scenario1	7	3294.87
Denmark	106	scenario1	7	2945.61
Denmark	107	scenario1	7	2702.63
Denmark	108	scenario1	7	2585.34
Denmark	109	scenario1	7	2553.24
Denmark	110	scenario1	7	2556.86
Denmark	111	scenario1	7	2643.98
Denmark	112	scenario1	7	2839.43
Denmark	113	scenario1	7	3357.04
Denmark	114	scenario1	7	3895.07
Denmark	115	scenario1	7	4182.13
Denmark	116	scenario1	7	4267.3
Denmark	117	scenario1	7	4379.14
Denmark	118	scenario1	7	4313.41
Denmark	119	scenario1	7	4146.52
Denmark	120	scenario1	7	4055.63
Denmark	121	scenario1	7	3893.78
Denmark	122	scenario1	7	3736.09
Denmark	123	scenario1	7	3721.18
Denmark	124	scenario1	7	3877.98
Denmark	125	scenario1	7	3844.63
Denmark	126	scenario1	7	3645.93
Denmark	127	scenario1	7	3561.53
Denmark	128	scenario1	7	3406.5
Denmark	129	scenario1	7	3105.46
Denmark	130	scenario1	7	2849.3
Denmark	131	scenario1	7	2634.63
Denmark	132	scenario1	7	2508.12
Denmark	133	scenario1	7	2414.22
Denmark	134	scenario1	7	2378.81
Denmark	135	scenario1	7	2393.16
Denmark	136	scenario1	7	2469.09
Denmark	137	scenario1	7	2567.92
Denmark	138	scenario1	7	2812.57
Denmark	139	scenario1	7	3161.83
Denmark	140	scenario1	7	3308.45
Denmark	141	scenario1	7	3316.87
Denmark	142	scenario1	7	3337.85
Denmark	143	scenario1	7	3291.96
Denmark	144	scenario1	7	3256.75
France	97	scenario1	7	55095.0
France	98	scenario1	7	53844.0
France	99	scenario1	7	52659.0
France	100	scenario1	7	51881.0
France	101	scenario1	7	52274.0
France	102	scenario1	7	51866.0
France	103	scenario1	7	50362.0
France	104	scenario1	7	49768.0
France	105	scenario1	7	49644.0
France	106	scenario1	7	49748.0
France	107	scenario1	7	45292.0
France	108	scenario1	7	42369.0
France	109	scenario1	7	40970.0
France	110	scenario1	7	38842.0
France	111	scenario1	7	38379.0
France	112	scenario1	7	40184.0
France	113	scenario1	7	44275.0
France	114	scenario1	7	47886.0
France	115	scenario1	7	50538.0
France	116	scenario1	7	52734.0
France	117	scenario1	7	53996.0
France	118	scenario1	7	55002.0
France	119	scenario1	7	55544.0
France	120	scenario1	7	54482.0
France	121	scenario1	7	53879.0
France	122	scenario1	7	52689.0
France	123	scenario1	7	51355.0
France	124	scenario1	7	50656.0
France	125	scenario1	7	50778.0
France	126	scenario1	7	50245.0
France	127	scenario1	7	49265.0
France	128	scenario1	7	48747.0
France	129	scenario1	7	48752.0
France	130	scenario1	7	48969.0
France	131	scenario1	7	44209.0
France	132	scenario1	7	40985.0
France	133	scenario1	7	39185.0
France	134	scenario1	7	36779.0
France	135	scenario1	7	35752.0
France	136	scenario1	7	35998.0
France	137	scenario1	7	37483.0
France	138	scenario1	7	38063.0
France	139	scenario1	7	40814.0
France	140	scenario1	7	43776.0
France	141	scenario1	7	45301.0
France	142	scenario1	7	46491.0
France	143	scenario1	7	48493.0
France	144	scenario1	7	47370.0
Germany	145	scenario1	7	68179.875
Germany	146	scenario1	7	64423.585
Germany	147	scenario1	7	61290.37
Germany	148	scenario1	7	57463.855
Germany	149	scenario1	7	55087.3125
Germany	150	scenario1	7	53196.9325
Germany	151	scenario1	7	52256.5825
Germany	152	scenario1	7	52353.0
Germany	153	scenario1	7	53385.595
Germany	154	scenario1	7	56476.8175
Germany	155	scenario1	7	64281.515
Germany	156	scenario1	7	71432.25
Germany	157	scenario1	7	73076.875
Germany	158	scenario1	7	72959.3475
Germany	159	scenario1	7	73597.8825
Germany	160	scenario1	7	74217.325
Germany	161	scenario1	7	73581.09
Germany	162	scenario1	7	72783.6425
Germany	163	scenario1	7	71821.5275
Germany	164	scenario1	7	71523.72
Germany	165	scenario1	7	73138.075
Germany	166	scenario1	7	75176.1675
Germany	167	scenario1	7	74056.1575
Germany	168	scenario1	7	72900.615
Germany	169	scenario1	7	68799.265
Germany	170	scenario1	7	65425.7375
Germany	171	scenario1	7	62430.5375
Germany	172	scenario1	7	58186.4175
Germany	173	scenario1	7	55286.4575
Germany	174	scenario1	7	53321.335
Germany	175	scenario1	7	51911.225
Germany	176	scenario1	7	52428.2425
Germany	177	scenario1	7	53656.8225
Germany	178	scenario1	7	56788.1075
Germany	179	scenario1	7	64787.8075
Germany	180	scenario1	7	72000.825
Germany	181	scenario1	7	73889.295
Germany	182	scenario1	7	73705.5425
Germany	183	scenario1	7	74580.585
Germany	184	scenario1	7	74965.655
Germany	185	scenario1	7	74800.8975
Germany	186	scenario1	7	74260.7425
Germany	187	scenario1	7	72906.6725
Germany	188	scenario1	7	72261.9175
Germany	189	scenario1	7	73759.25
Germany	190	scenario1	7	75969.6575
Germany	191	scenario1	7	75001.89
Germany	192	scenario1	7	73604.435
Denmark	145	scenario1	7	4239.64
Denmark	146	scenario1	7	3922.7
Denmark	147	scenario1	7	3560.23
Denmark	148	scenario1	7	3226.68
Denmark	149	scenario1	7	3065.37
Denmark	150	scenario1	7	2987.56
Denmark	151	scenario1	7	2952.94
Denmark	152	scenario1	7	2975.96
Denmark	153	scenario1	7	3062.79
Denmark	154	scenario1	7	3331.13
Denmark	155	scenario1	7	4006.0
Denmark	156	scenario1	7	4735.23
Denmark	157	scenario1	7	4894.96
Denmark	158	scenario1	7	4887.87
Denmark	159	scenario1	7	4941.41
Denmark	160	scenario1	7	4906.86
Denmark	161	scenario1	7	4793.32
Denmark	162	scenario1	7	4795.15
Denmark	163	scenario1	7	4722.43
Denmark	164	scenario1	7	4695.06
Denmark	165	scenario1	7	5000.57
Denmark	166	scenario1	7	5283.79
Denmark	167	scenario1	7	5038.89
Denmark	168	scenario1	7	4714.31
Denmark	169	scenario1	7	4378.27
Denmark	170	scenario1	7	4053.2
Denmark	171	scenario1	7	3721.94
Denmark	172	scenario1	7	3415.35
Denmark	173	scenario1	7	3166.81
Denmark	174	scenario1	7	3025.6
Denmark	175	scenario1	7	2952.82
Denmark	176	scenario1	7	2964.24
Denmark	177	scenario1	7	3030.38
Denmark	178	scenario1	7	3281.95
Denmark	179	scenario1	7	3927.08
Denmark	180	scenario1	7	4650.19
Denmark	181	scenario1	7	4833.74
Denmark	182	scenario1	7	4790.72
Denmark	183	scenario1	7	4843.25
Denmark	184	scenario1	7	4789.2
Denmark	185	scenario1	7	4719.79
Denmark	186	scenario1	7	4738.08
Denmark	187	scenario1	7	4687.73
Denmark	188	scenario1	7	4696.75
Denmark	189	scenario1	7	4915.5
Denmark	190	scenario1	7	5189.94
Denmark	191	scenario1	7	4942.54
Denmark	192	scenario1	7	4585.06
France	145	scenario1	7	72510.0
France	146	scenario1	7	68570.0
France	147	scenario1	7	68420.0
France	148	scenario1	7	69491.0
France	149	scenario1	7	66708.0
France	150	scenario1	7	64403.0
France	151	scenario1	7	63257.0
France	152	scenario1	7	60964.0
France	153	scenario1	7	60527.0
France	154	scenario1	7	63500.0
France	155	scenario1	7	69952.0
France	156	scenario1	7	76757.0
France	157	scenario1	7	77994.0
France	158	scenario1	7	77086.0
France	159	scenario1	7	75747.0
France	160	scenario1	7	74781.0
France	161	scenario1	7	73544.0
France	162	scenario1	7	71483.0
France	163	scenario1	7	69663.0
France	164	scenario1	7	67868.0
France	165	scenario1	7	68431.0
France	166	scenario1	7	72948.0
France	167	scenario1	7	76553.0
France	168	scenario1	7	76740.0
France	169	scenario1	7	72694.0
France	170	scenario1	7	68917.0
France	171	scenario1	7	69076.0
France	172	scenario1	7	70021.0
France	173	scenario1	7	67253.0
France	174	scenario1	7	64895.0
France	175	scenario1	7	63661.0
France	176	scenario1	7	61170.0
France	177	scenario1	7	60668.0
France	178	scenario1	7	63643.0
France	179	scenario1	7	69683.0
France	180	scenario1	7	76279.0
France	181	scenario1	7	78221.0
France	182	scenario1	7	77626.0
France	183	scenario1	7	76464.0
France	184	scenario1	7	75644.0
France	185	scenario1	7	74564.0
France	186	scenario1	7	72538.0
France	187	scenario1	7	70586.0
France	188	scenario1	7	68855.0
France	189	scenario1	7	69198.0
France	190	scenario1	7	73517.0
France	191	scenario1	7	76783.0
France	192	scenario1	7	76822.0
Germany	193	scenario1	7	69386.445
Germany	194	scenario1	7	68949.0025
Germany	195	scenario1	7	68980.9525
Germany	196	scenario1	7	72702.3225
Germany	197	scenario1	7	73292.1725
Germany	198	scenario1	7	72056.25
Germany	199	scenario1	7	68327.0875
Germany	200	scenario1	7	69386.445
Germany	201	scenario1	7	68949.0025
Germany	202	scenario1	7	68980.9525
Germany	203	scenario1	7	72702.3225
Germany	204	scenario1	7	73292.1725
Germany	205	scenario1	7	72056.25
Germany	206	scenario1	7	68327.0875
Denmark	193	scenario1	7	5141.96
Denmark	194	scenario1	7	5051.06
Denmark	195	scenario1	7	5204.67
Denmark	196	scenario1	7	5705.07
Denmark	197	scenario1	7	5489.76
Denmark	198	scenario1	7	5087.69
Denmark	199	scenario1	7	4751.63
Denmark	200	scenario1	7	5141.96
Denmark	201	scenario1	7	5051.06
Denmark	202	scenario1	7	5204.67
Denmark	203	scenario1	7	5705.07
Denmark	204	scenario1	7	5489.76
Denmark	205	scenario1	7	5087.69
Denmark	206	scenario1	7	4751.63
France	193	scenario1	7	82104.0
France	194	scenario1	7	80221.0
France	195	scenario1	7	79711.0
France	196	scenario1	7	81834.0
France	197	scenario1	7	86271.0
France	198	scenario1	7	85804.0
France	199	scenario1	7	81243.0
France	200	scenario1	7	82104.0
France	201	scenario1	7	80221.0
France	202	scenario1	7	79711.0
France	203	scenario1	7	81834.0
France	204	scenario1	7	86271.0
France	205	scenario1	7	85804.0
France	206	scenario1	7	81243.0
Germany	1	scenario1	8	67032.81
Germany	2	scenario1	8	66034.375
Germany	3	scenario1	8	64351.7025
Germany	4	scenario1	8	64341.1025
Germany	5	scenario1	8	65659.81
Germany	6	scenario1	8	67428.115
Germany	7	scenario1	8	63791.1125
Germany	8	scenario1	8	60272.265
Germany	9	scenario1	8	57795.26
Germany	10	scenario1	8	53263.7825
Germany	11	scenario1	8	49611.7075
Germany	12	scenario1	8	47420.4325
Germany	13	scenario1	8	46722.6675
Germany	14	scenario1	8	47305.055
Germany	15	scenario1	8	48664.51
Germany	16	scenario1	8	51781.615
Germany	17	scenario1	8	57090.1125
Germany	18	scenario1	8	62697.555
Germany	19	scenario1	8	65691.74
Germany	20	scenario1	8	66438.99
Germany	21	scenario1	8	67742.895
Germany	22	scenario1	8	68940.035
Germany	23	scenario1	8	67726.1975
Germany	24	scenario1	8	66343.0225
Germany	25	scenario1	8	65014.425
Germany	26	scenario1	8	63816.4925
Germany	27	scenario1	8	62853.43
Germany	28	scenario1	8	62913.1725
Germany	29	scenario1	8	64054.8475
Germany	30	scenario1	8	65084.3075
Germany	31	scenario1	8	61904.755
Germany	32	scenario1	8	57785.6175
Germany	33	scenario1	8	54642.2625
Germany	34	scenario1	8	50244.3175
Germany	35	scenario1	8	46318.085
Germany	36	scenario1	8	44182.74
Germany	37	scenario1	8	42626.5875
Germany	38	scenario1	8	42487.34
Germany	39	scenario1	8	42832.11
Germany	40	scenario1	8	42035.9775
Germany	41	scenario1	8	40462.49
Germany	42	scenario1	8	42321.705
Germany	43	scenario1	8	46123.2025
Germany	44	scenario1	8	49522.6375
Germany	45	scenario1	8	51586.325
Germany	46	scenario1	8	54195.4275
Germany	47	scenario1	8	53819.9875
Germany	48	scenario1	8	51635.75
Denmark	1	scenario1	8	4270.71
Denmark	2	scenario1	8	4111.68
Denmark	3	scenario1	8	4048.81
Denmark	4	scenario1	8	4242.6
Denmark	5	scenario1	8	4396.38
Denmark	6	scenario1	8	4417.88
Denmark	7	scenario1	8	4154.21
Denmark	8	scenario1	8	3871.05
Denmark	9	scenario1	8	3595.91
Denmark	10	scenario1	8	3296.68
Denmark	11	scenario1	8	3103.1
Denmark	12	scenario1	8	2983.55
Denmark	13	scenario1	8	2931.89
Denmark	14	scenario1	8	2928.41
Denmark	15	scenario1	8	2973.11
Denmark	16	scenario1	8	3079.55
Denmark	17	scenario1	8	3189.32
Denmark	18	scenario1	8	3433.43
Denmark	19	scenario1	8	3690.22
Denmark	20	scenario1	8	3815.22
Denmark	21	scenario1	8	3836.14
Denmark	22	scenario1	8	3778.87
Denmark	23	scenario1	8	3680.66
Denmark	24	scenario1	8	3585.46
Denmark	25	scenario1	8	3552.07
Denmark	26	scenario1	8	3532.04
Denmark	27	scenario1	8	3646.07
Denmark	28	scenario1	8	3933.24
Denmark	29	scenario1	8	4054.73
Denmark	30	scenario1	8	4015.66
Denmark	31	scenario1	8	3793.63
Denmark	32	scenario1	8	3559.09
Denmark	33	scenario1	8	3310.58
Denmark	34	scenario1	8	3065.19
Denmark	35	scenario1	8	2879.76
Denmark	36	scenario1	8	2753.98
Denmark	37	scenario1	8	2695.07
Denmark	38	scenario1	8	2695.99
Denmark	39	scenario1	8	2704.92
Denmark	40	scenario1	8	2797.51
Denmark	41	scenario1	8	2915.77
Denmark	42	scenario1	8	3198.96
Denmark	43	scenario1	8	3536.73
Denmark	44	scenario1	8	3734.1
Denmark	45	scenario1	8	3836.13
Denmark	46	scenario1	8	3842.95
Denmark	47	scenario1	8	3764.6
Denmark	48	scenario1	8	3636.46
France	1	scenario1	8	63842.0
France	2	scenario1	8	61716.0
France	3	scenario1	8	60359.0
France	4	scenario1	8	60303.0
France	5	scenario1	8	63460.0
France	6	scenario1	8	68293.0
France	7	scenario1	8	65738.0
France	8	scenario1	8	62085.0
France	9	scenario1	8	62252.0
France	10	scenario1	8	63097.0
France	11	scenario1	8	60525.0
France	12	scenario1	8	58377.0
France	13	scenario1	8	57307.0
France	14	scenario1	8	54803.0
France	15	scenario1	8	54327.0
France	16	scenario1	8	57175.0
France	17	scenario1	8	62719.0
France	18	scenario1	8	66775.0
France	19	scenario1	8	67863.0
France	20	scenario1	8	67469.0
France	21	scenario1	8	66430.0
France	22	scenario1	8	65824.0
France	23	scenario1	8	65458.0
France	24	scenario1	8	64009.0
France	25	scenario1	8	62381.0
France	26	scenario1	8	60371.0
France	27	scenario1	8	59347.0
France	28	scenario1	8	59364.0
France	29	scenario1	8	62498.0
France	30	scenario1	8	67188.0
France	31	scenario1	8	64964.0
France	32	scenario1	8	61349.0
France	33	scenario1	8	61392.0
France	34	scenario1	8	62323.0
France	35	scenario1	8	59512.0
France	36	scenario1	8	57690.0
France	37	scenario1	8	56093.0
France	38	scenario1	8	53392.0
France	39	scenario1	8	52499.0
France	40	scenario1	8	54832.0
France	41	scenario1	8	59582.0
France	42	scenario1	8	64042.0
France	43	scenario1	8	66063.0
France	44	scenario1	8	66773.0
France	45	scenario1	8	66453.0
France	46	scenario1	8	66348.0
France	47	scenario1	8	66358.0
France	48	scenario1	8	65120.0
Germany	49	scenario1	8	44027.3225
Germany	50	scenario1	8	42564.4925
Germany	51	scenario1	8	42449.2275
Germany	52	scenario1	8	43070.8225
Germany	53	scenario1	8	43242.32
Germany	54	scenario1	8	45276.4925
Germany	55	scenario1	8	49537.3125
Germany	56	scenario1	8	54071.9275
Germany	57	scenario1	8	56089.895
Germany	58	scenario1	8	57075.4675
Germany	59	scenario1	8	57015.6525
Germany	60	scenario1	8	56194.1925
Germany	61	scenario1	8	54389.785
Germany	62	scenario1	8	52089.3
Germany	63	scenario1	8	50864.0325
Germany	64	scenario1	8	50476.8525
Germany	65	scenario1	8	50947.3425
Germany	66	scenario1	8	51532.5575
Germany	67	scenario1	8	51495.0675
Germany	68	scenario1	8	49712.715
Germany	69	scenario1	8	49052.9575
Germany	70	scenario1	8	47386.335
Germany	71	scenario1	8	44021.065
Germany	72	scenario1	8	40542.695
Germany	73	scenario1	8	39056.55
Germany	74	scenario1	8	38022.87
Germany	75	scenario1	8	37812.0925
Germany	76	scenario1	8	37976.895
Germany	77	scenario1	8	37662.8875
Germany	78	scenario1	8	37767.21
Germany	79	scenario1	8	41016.175
Germany	80	scenario1	8	44798.2025
Germany	81	scenario1	8	47496.0725
Germany	82	scenario1	8	49089.87
Germany	83	scenario1	8	50633.79
Germany	84	scenario1	8	50496.3775
Germany	85	scenario1	8	48373.8125
Germany	86	scenario1	8	46668.88
Germany	87	scenario1	8	45939.715
Germany	88	scenario1	8	45935.7125
Germany	89	scenario1	8	46564.7175
Germany	90	scenario1	8	48496.7725
Germany	91	scenario1	8	49323.9125
Germany	92	scenario1	8	49376.6625
Germany	93	scenario1	8	49764.2025
Germany	94	scenario1	8	49054.0575
Germany	95	scenario1	8	45973.99
Germany	96	scenario1	8	43640.485
Denmark	49	scenario1	8	2707.24
Denmark	50	scenario1	8	2659.53
Denmark	51	scenario1	8	2643.47
Denmark	52	scenario1	8	2664.14
Denmark	53	scenario1	8	2681.82
Denmark	54	scenario1	8	2828.29
Denmark	55	scenario1	8	3141.94
Denmark	56	scenario1	8	3447.14
Denmark	57	scenario1	8	3600.34
Denmark	58	scenario1	8	3634.23
Denmark	59	scenario1	8	3583.6
Denmark	60	scenario1	8	3494.62
Denmark	61	scenario1	8	3415.05
Denmark	62	scenario1	8	3317.07
Denmark	63	scenario1	8	3268.08
Denmark	64	scenario1	8	3317.09
Denmark	65	scenario1	8	3537.64
Denmark	66	scenario1	8	3572.67
Denmark	67	scenario1	8	3436.15
Denmark	68	scenario1	8	3282.22
Denmark	69	scenario1	8	3265.41
Denmark	70	scenario1	8	3147.16
Denmark	71	scenario1	8	2959.2
Denmark	72	scenario1	8	2755.51
Denmark	73	scenario1	8	2615.41
Denmark	74	scenario1	8	2573.48
Denmark	75	scenario1	8	2587.61
Denmark	76	scenario1	8	2603.75
Denmark	77	scenario1	8	2522.39
Denmark	78	scenario1	8	2649.79
Denmark	79	scenario1	8	2875.84
Denmark	80	scenario1	8	3208.15
Denmark	81	scenario1	8	3384.05
Denmark	82	scenario1	8	3432.12
Denmark	83	scenario1	8	3417.24
Denmark	84	scenario1	8	3369.76
Denmark	85	scenario1	8	3311.83
Denmark	86	scenario1	8	3266.44
Denmark	87	scenario1	8	3266.23
Denmark	88	scenario1	8	3361.45
Denmark	89	scenario1	8	3621.59
Denmark	90	scenario1	8	3655.16
Denmark	91	scenario1	8	3518.33
Denmark	92	scenario1	8	3396.64
Denmark	93	scenario1	8	3347.78
Denmark	94	scenario1	8	3214.22
Denmark	95	scenario1	8	3013.46
Denmark	96	scenario1	8	2849.42
France	49	scenario1	8	44169.0
France	50	scenario1	8	42079.0
France	51	scenario1	8	39307.0
France	52	scenario1	8	38201.0
France	53	scenario1	8	38608.0
France	54	scenario1	8	39524.0
France	55	scenario1	8	41233.0
France	56	scenario1	8	43762.0
France	57	scenario1	8	46010.0
France	58	scenario1	8	46511.0
France	59	scenario1	8	46343.0
France	60	scenario1	8	47708.0
France	61	scenario1	8	46307.0
France	62	scenario1	8	44242.0
France	63	scenario1	8	42242.0
France	64	scenario1	8	40763.0
France	65	scenario1	8	40390.0
France	66	scenario1	8	41341.0
France	67	scenario1	8	42030.0
France	68	scenario1	8	41409.0
France	69	scenario1	8	42321.0
France	70	scenario1	8	44533.0
France	71	scenario1	8	46157.0
France	72	scenario1	8	43423.0
France	73	scenario1	8	40455.0
France	74	scenario1	8	38471.0
France	75	scenario1	8	35698.0
France	76	scenario1	8	34269.0
France	77	scenario1	8	34124.0
France	78	scenario1	8	33918.0
France	79	scenario1	8	34758.0
France	80	scenario1	8	36803.0
France	81	scenario1	8	39397.0
France	82	scenario1	8	40660.0
France	83	scenario1	8	41540.0
France	84	scenario1	8	43271.0
France	85	scenario1	8	42013.0
France	86	scenario1	8	39941.0
France	87	scenario1	8	38426.0
France	88	scenario1	8	37236.0
France	89	scenario1	8	37021.0
France	90	scenario1	8	38653.0
France	91	scenario1	8	40325.0
France	92	scenario1	8	40291.0
France	93	scenario1	8	41459.0
France	94	scenario1	8	43554.0
France	95	scenario1	8	44831.0
France	96	scenario1	8	41775.0
Germany	97	scenario1	8	45974.78
Germany	98	scenario1	8	47595.3
Germany	99	scenario1	8	47205.5625
Germany	100	scenario1	8	46038.165
Germany	101	scenario1	8	45568.555
Germany	102	scenario1	8	45470.085
Germany	103	scenario1	8	45039.95
Germany	104	scenario1	8	45954.2775
Germany	105	scenario1	8	47115.1
Germany	106	scenario1	8	47304.9575
Germany	107	scenario1	8	47261.8325
Germany	108	scenario1	8	47867.74
Germany	109	scenario1	8	46234.0975
Germany	110	scenario1	8	43418.62
Germany	111	scenario1	8	41109.2375
Germany	112	scenario1	8	39916.405
Germany	113	scenario1	8	38867.9
Germany	114	scenario1	8	39039.225
Germany	115	scenario1	8	40483.6125
Germany	116	scenario1	8	44607.935
Germany	117	scenario1	8	51399.505
Germany	118	scenario1	8	57229.5875
Germany	119	scenario1	8	61765.435
Germany	120	scenario1	8	63598.03
Germany	121	scenario1	8	65058.2075
Germany	122	scenario1	8	66413.47
Germany	123	scenario1	8	65651.5675
Germany	124	scenario1	8	65723.9975
Germany	125	scenario1	8	64103.44
Germany	126	scenario1	8	63317.6275
Germany	127	scenario1	8	62174.4675
Germany	128	scenario1	8	61857.315
Germany	129	scenario1	8	61372.2375
Germany	130	scenario1	8	59912.705
Germany	131	scenario1	8	57877.1
Germany	132	scenario1	8	56357.7
Germany	133	scenario1	8	52528.145
Germany	134	scenario1	8	49263.645
Germany	135	scenario1	8	45917.0725
Germany	136	scenario1	8	43790.04
Germany	137	scenario1	8	43096.155
Germany	138	scenario1	8	42777.5675
Germany	139	scenario1	8	43993.305
Germany	140	scenario1	8	47176.1325
Germany	141	scenario1	8	54137.295
Germany	142	scenario1	8	59046.75
Germany	143	scenario1	8	61510.99
Germany	144	scenario1	8	63509.485
Denmark	97	scenario1	8	3210.06
Denmark	98	scenario1	8	3253.87
Denmark	99	scenario1	8	3232.69
Denmark	100	scenario1	8	3298.06
Denmark	101	scenario1	8	3259.15
Denmark	102	scenario1	8	3316.24
Denmark	103	scenario1	8	3397.61
Denmark	104	scenario1	8	3700.28
Denmark	105	scenario1	8	3730.09
Denmark	106	scenario1	8	3475.15
Denmark	107	scenario1	8	3336.57
Denmark	108	scenario1	8	3267.09
Denmark	109	scenario1	8	3043.43
Denmark	110	scenario1	8	2843.94
Denmark	111	scenario1	8	2681.44
Denmark	112	scenario1	8	2563.62
Denmark	113	scenario1	8	2533.15
Denmark	114	scenario1	8	2544.9
Denmark	115	scenario1	8	2604.13
Denmark	116	scenario1	8	2825.1
Denmark	117	scenario1	8	3305.76
