Node	IntermitentGenerators	Operationalhour	Scenario	Period	GeneratorStochasticAvailabilityRaw
France	Hydrorun-of-the-river	29	scenario1	1	0.723993598
France	Hydrorun-of-the-river	30	scenario1	1	0.689523575
France	Hydrorun-of-the-river	31	scenario1	1	0.663671057
France	Hydrorun-of-the-river	32	scenario1	1	0.645451188
France	Hydrorun-of-the-river	33	scenario1	1	0.644835652
France	Hydrorun-of-the-river	34	scenario1	1	0.658500554
France	Hydrorun-of-the-river	35	scenario1	1	0.672411671
France	Hydrorun-of-the-river	36	scenario1	1	0.70749723
France	Hydrorun-of-the-river	37	scenario1	1	0.723378062
France	Hydrorun-of-the-river	38	scenario1	1	0.71328327
France	Hydrorun-of-the-river	39	scenario1	1	0.714637449
France	Hydrorun-of-the-river	40	scenario1	1	0.70171119
France	Hydrorun-of-the-river	41	scenario1	1	0.662193771
France	Hydrorun-of-the-river	42	scenario1	1	0.62895482
France	Hydrorun-of-the-river	43	scenario1	1	0.609626985
France	Hydrorun-of-the-river	44	scenario1	1	0.620583528
France	Hydrorun-of-the-river	45	scenario1	1	0.652591407
France	Hydrorun-of-the-river	46	scenario1	1	0.730887603
France	Hydrorun-of-the-river	47	scenario1	1	0.7683122
France	Hydrorun-of-the-river	48	scenario1	1	0.772497846
Germany	Solar	49	scenario1	1	0.232
Germany	Solar	50	scenario1	1	0.142
Germany	Solar	51	scenario1	1	0.065
Germany	Solar	52	scenario1	1	0.011
Germany	Solar	53	scenario1	1	0.0
Germany	Solar	54	scenario1	1	0.0
Germany	Solar	55	scenario1	1	0.0
Germany	Solar	56	scenario1	1	0.0
Germany	Solar	57	scenario1	1	0.0
Germany	Solar	58	scenario1	1	0.0
Germany	Solar	59	scenario1	1	0.0
Germany	Solar	60	scenario1	1	0.0
Germany	Solar	61	scenario1	1	0.0
Germany	Solar	62	scenario1	1	0.04
Germany	Solar	63	scenario1	1	0.126
Germany	Solar	64	scenario1	1	0.232
Germany	Solar	65	scenario1	1	0.338
Germany	Solar	66	scenario1	1	0.423
Germany	Solar	67	scenario1	1	0.479
Germany	Solar	68	scenario1	1	0.532
Germany	Solar	69	scenario1	1	0.547
Germany	Solar	70	scenario1	1	0.534
Germany	Solar	71	scenario1	1	0.487
Germany	Solar	72	scenario1	1	0.409
Germany	Solar	73	scenario1	1	0.309
Germany	Solar	74	scenario1	1	0.203
Germany	Solar	75	scenario1	1	0.103
Germany	Solar	76	scenario1	1	0.023
Germany	Solar	77	scenario1	1	0.0
Germany	Solar	78	scenario1	1	0.0
Germany	Solar	79	scenario1	1	0.0
Germany	Solar	80	scenario1	1	0.0
Germany	Solar	81	scenario1	1	0.0
Germany	Solar	82	scenario1	1	0.0
Germany	Solar	83	scenario1	1	0.0
Germany	Solar	84	scenario1	1	0.0
Germany	Solar	85	scenario1	1	0.002
Germany	Solar	86	scenario1	1	0.049
Germany	Solar	87	scenario1	1	0.141
Germany	Solar	88	scenario1	1	0.249
Germany	Solar	89	scenario1	1	0.35
Germany	Solar	90	scenario1	1	0.422
Germany	Solar	91	scenario1	1	0.463
Germany	Solar	92	scenario1	1	0.494
Germany	Solar	93	scenario1	1	0.493
Germany	Solar	94	scenario1	1	0.458
Germany	Solar	95	scenario1	1	0.385
Germany	Solar	96	scenario1	1	0.293
Denmark	Solar	49	scenario1	1	0.114
Denmark	Solar	50	scenario1	1	0.082
Denmark	Solar	51	scenario1	1	0.042
Denmark	Solar	52	scenario1	1	0.011
Denmark	Solar	53	scenario1	1	0.0
Denmark	Solar	54	scenario1	1	0.0
Denmark	Solar	55	scenario1	1	0.0
Denmark	Solar	56	scenario1	1	0.0
Denmark	Solar	57	scenario1	1	0.0
Denmark	Solar	58	scenario1	1	0.0
Denmark	Solar	59	scenario1	1	0.0
Denmark	Solar	60	scenario1	1	0.0
Denmark	Solar	61	scenario1	1	0.0
Denmark	Solar	62	scenario1	1	0.016
Denmark	Solar	63	scenario1	1	0.052
Denmark	Solar	64	scenario1	1	0.117
Denmark	Solar	65	scenario1	1	0.204
Denmark	Solar	66	scenario1	1	0.294
Denmark	Solar	67	scenario1	1	0.355
Denmark	Solar	68	scenario1	1	0.368
Denmark	Solar	69	scenario1	1	0.348
Denmark	Solar	70	scenario1	1	0.328
Denmark	Solar	71	scenario1	1	0.286
Denmark	Solar	72	scenario1	1	0.251
Denmark	Solar	73	scenario1	1	0.186
Denmark	Solar	74	scenario1	1	0.133
Denmark	Solar	75	scenario1	1	0.085
Denmark	Solar	76	scenario1	1	0.03
Denmark	Solar	77	scenario1	1	0.0
Denmark	Solar	78	scenario1	1	0.0
Denmark	Solar	79	scenario1	1	0.0
Denmark	Solar	80	scenario1	1	0.0
Denmark	Solar	81	scenario1	1	0.0
Denmark	Solar	82	scenario1	1	0.0
Denmark	Solar	83	scenario1	1	0.0
Denmark	Solar	84	scenario1	1	0.0
Denmark	Solar	85	scenario1	1	0.005
Denmark	Solar	86	scenario1	1	0.049
Denmark	Solar	87	scenario1	1	0.128
Denmark	Solar	88	scenario1	1	0.25
Denmark	Solar	89	scenario1	1	0.369
Denmark	Solar	90	scenario1	1	0.45
Denmark	Solar	91	scenario1	1	0.492
Denmark	Solar	92	scenario1	1	0.521
Denmark	Solar	93	scenario1	1	0.5
Denmark	Solar	94	scenario1	1	0.428
Denmark	Solar	95	scenario1	1	0.342
Denmark	Solar	96	scenario1	1	0.236
France	Solar	49	scenario1	1	0.362
France	Solar	50	scenario1	1	0.235
France	Solar	51	scenario1	1	0.118
France	Solar	52	scenario1	1	0.033
France	Solar	53	scenario1	1	0.0
France	Solar	54	scenario1	1	0.0
France	Solar	55	scenario1	1	0.0
France	Solar	56	scenario1	1	0.0
France	Solar	57	scenario1	1	0.0
France	Solar	58	scenario1	1	0.0
France	Solar	59	scenario1	1	0.0
France	Solar	60	scenario1	1	0.0
France	Solar	61	scenario1	1	0.0
France	Solar	62	scenario1	1	0.006
France	Solar	63	scenario1	1	0.074
France	Solar	64	scenario1	1	0.188
France	Solar	65	scenario1	1	0.31
France	Solar	66	scenario1	1	0.409
France	Solar	67	scenario1	1	0.47
France	Solar	68	scenario1	1	0.514
France	Solar	69	scenario1	1	0.516
France	Solar	70	scenario1	1	0.482
France	Solar	71	scenario1	1	0.418
France	Solar	72	scenario1	1	0.331
France	Solar	73	scenario1	1	0.235
France	Solar	74	scenario1	1	0.141
France	Solar	75	scenario1	1	0.062
France	Solar	76	scenario1	1	0.013
France	Solar	77	scenario1	1	0.0
France	Solar	78	scenario1	1	0.0
France	Solar	79	scenario1	1	0.0
France	Solar	80	scenario1	1	0.0
France	Solar	81	scenario1	1	0.0
France	Solar	82	scenario1	1	0.0
France	Solar	83	scenario1	1	0.0
France	Solar	84	scenario1	1	0.0
France	Solar	85	scenario1	1	0.0
France	Solar	86	scenario1	1	0.0
France	Solar	87	scenario1	1	0.031
France	Solar	88	scenario1	1	0.094
France	Solar	89	scenario1	1	0.18
France	Solar	90	scenario1	1	0.272
France	Solar	91	scenario1	1	0.366
France	Solar	92	scenario1	1	0.43
France	Solar	93	scenario1	1	0.458
France	Solar	94	scenario1	1	0.44
France	Solar	95	scenario1	1	0.386
France	Solar	96	scenario1	1	0.305
Germany	Windonshore	49	scenario1	1	0.0232
Germany	Windonshore	50	scenario1	1	0.0174
Germany	Windonshore	51	scenario1	1	0.0209
Germany	Windonshore	52	scenario1	1	0.038
Germany	Windonshore	53	scenario1	1	0.0616
Germany	Windonshore	54	scenario1	1	0.083
Germany	Windonshore	55	scenario1	1	0.102
Germany	Windonshore	56	scenario1	1	0.1183
Germany	Windonshore	57	scenario1	1	0.1271
Germany	Windonshore	58	scenario1	1	0.1302
Germany	Windonshore	59	scenario1	1	0.1289
Germany	Windonshore	60	scenario1	1	0.1245
Germany	Windonshore	61	scenario1	1	0.1114
Germany	Windonshore	62	scenario1	1	0.0818
Germany	Windonshore	63	scenario1	1	0.0373
Germany	Windonshore	64	scenario1	1	0.0142
Germany	Windonshore	65	scenario1	1	0.0158
Germany	Windonshore	66	scenario1	1	0.0296
Germany	Windonshore	67	scenario1	1	0.0366
Germany	Windonshore	68	scenario1	1	0.0437
Germany	Windonshore	69	scenario1	1	0.0529
Germany	Windonshore	70	scenario1	1	0.0641
Germany	Windonshore	71	scenario1	1	0.0765
Germany	Windonshore	72	scenario1	1	0.0899
Germany	Windonshore	73	scenario1	1	0.1061
Germany	Windonshore	74	scenario1	1	0.1247
Germany	Windonshore	75	scenario1	1	0.1599
Germany	Windonshore	76	scenario1	1	0.2437
Germany	Windonshore	77	scenario1	1	0.3456
Germany	Windonshore	78	scenario1	1	0.3879
Germany	Windonshore	79	scenario1	1	0.3838
Germany	Windonshore	80	scenario1	1	0.3614
Germany	Windonshore	81	scenario1	1	0.335
Germany	Windonshore	82	scenario1	1	0.3066
Germany	Windonshore	83	scenario1	1	0.287
Germany	Windonshore	84	scenario1	1	0.2719
Germany	Windonshore	85	scenario1	1	0.2531
Germany	Windonshore	86	scenario1	1	0.1887
Germany	Windonshore	87	scenario1	1	0.1124
Germany	Windonshore	88	scenario1	1	0.0965
Germany	Windonshore	89	scenario1	1	0.1446
Germany	Windonshore	90	scenario1	1	0.1457
Germany	Windonshore	91	scenario1	1	0.1373
Germany	Windonshore	92	scenario1	1	0.1252
Germany	Windonshore	93	scenario1	1	0.1072
Germany	Windonshore	94	scenario1	1	0.091
Germany	Windonshore	95	scenario1	1	0.0787
Germany	Windonshore	96	scenario1	1	0.0664
Denmark	Windonshore	49	scenario1	1	0.2386
Denmark	Windonshore	50	scenario1	1	0.2035
Denmark	Windonshore	51	scenario1	1	0.1863
Denmark	Windonshore	52	scenario1	1	0.1938
Denmark	Windonshore	53	scenario1	1	0.2131
Denmark	Windonshore	54	scenario1	1	0.2258
Denmark	Windonshore	55	scenario1	1	0.2191
Denmark	Windonshore	56	scenario1	1	0.2112
Denmark	Windonshore	57	scenario1	1	0.2098
Denmark	Windonshore	58	scenario1	1	0.1946
Denmark	Windonshore	59	scenario1	1	0.1779
Denmark	Windonshore	60	scenario1	1	0.1647
Denmark	Windonshore	61	scenario1	1	0.1498
Denmark	Windonshore	62	scenario1	1	0.1212
Denmark	Windonshore	63	scenario1	1	0.0939
Denmark	Windonshore	64	scenario1	1	0.0725
Denmark	Windonshore	65	scenario1	1	0.058
Denmark	Windonshore	66	scenario1	1	0.0553
Denmark	Windonshore	67	scenario1	1	0.0496
Denmark	Windonshore	68	scenario1	1	0.0406
Denmark	Windonshore	69	scenario1	1	0.0293
Denmark	Windonshore	70	scenario1	1	0.0189
Denmark	Windonshore	71	scenario1	1	0.0168
Denmark	Windonshore	72	scenario1	1	0.0229
Denmark	Windonshore	73	scenario1	1	0.0311
Denmark	Windonshore	74	scenario1	1	0.0479
Denmark	Windonshore	75	scenario1	1	0.0861
Denmark	Windonshore	76	scenario1	1	0.1713
Denmark	Windonshore	77	scenario1	1	0.2884
Denmark	Windonshore	78	scenario1	1	0.3551
Denmark	Windonshore	79	scenario1	1	0.3862
Denmark	Windonshore	80	scenario1	1	0.4136
Denmark	Windonshore	81	scenario1	1	0.4391
Denmark	Windonshore	82	scenario1	1	0.4447
Denmark	Windonshore	83	scenario1	1	0.4321
Denmark	Windonshore	84	scenario1	1	0.4081
Denmark	Windonshore	85	scenario1	1	0.3677
Denmark	Windonshore	86	scenario1	1	0.3054
Denmark	Windonshore	87	scenario1	1	0.2494
Denmark	Windonshore	88	scenario1	1	0.2123
Denmark	Windonshore	89	scenario1	1	0.2372
Denmark	Windonshore	90	scenario1	1	0.2451
Denmark	Windonshore	91	scenario1	1	0.2328
Denmark	Windonshore	92	scenario1	1	0.2178
Denmark	Windonshore	93	scenario1	1	0.1908
Denmark	Windonshore	94	scenario1	1	0.1564
Denmark	Windonshore	95	scenario1	1	0.1333
Denmark	Windonshore	96	scenario1	1	0.1252
France	Windonshore	49	scenario1	1	0.0383
France	Windonshore	50	scenario1	1	0.0259
France	Windonshore	51	scenario1	1	0.0206
France	Windonshore	52	scenario1	1	0.0252
France	Windonshore	53	scenario1	1	0.043
France	Windonshore	54	scenario1	1	0.0665
France	Windonshore	55	scenario1	1	0.0864
France	Windonshore	56	scenario1	1	0.1004
France	Windonshore	57	scenario1	1	0.1108
France	Windonshore	58	scenario1	1	0.1183
France	Windonshore	59	scenario1	1	0.1234
France	Windonshore	60	scenario1	1	0.1272
France	Windonshore	61	scenario1	1	0.1322
France	Windonshore	62	scenario1	1	0.1407
France	Windonshore	63	scenario1	1	0.1317
France	Windonshore	64	scenario1	1	0.0836
France	Windonshore	65	scenario1	1	0.0643
France	Windonshore	66	scenario1	1	0.0894
France	Windonshore	67	scenario1	1	0.1197
France	Windonshore	68	scenario1	1	0.1483
France	Windonshore	69	scenario1	1	0.1721
France	Windonshore	70	scenario1	1	0.1892
France	Windonshore	71	scenario1	1	0.1972
France	Windonshore	72	scenario1	1	0.1894
France	Windonshore	73	scenario1	1	0.1775
France	Windonshore	74	scenario1	1	0.163
France	Windonshore	75	scenario1	1	0.1531
France	Windonshore	76	scenario1	1	0.1563
France	Windonshore	77	scenario1	1	0.1603
France	Windonshore	78	scenario1	1	0.1651
France	Windonshore	79	scenario1	1	0.1743
France	Windonshore	80	scenario1	1	0.176
France	Windonshore	81	scenario1	1	0.177
France	Windonshore	82	scenario1	1	0.1788
France	Windonshore	83	scenario1	1	0.1758
France	Windonshore	84	scenario1	1	0.1657
France	Windonshore	85	scenario1	1	0.1479
France	Windonshore	86	scenario1	1	0.1213
France	Windonshore	87	scenario1	1	0.0938
France	Windonshore	88	scenario1	1	0.0719
France	Windonshore	89	scenario1	1	0.0655
France	Windonshore	90	scenario1	1	0.072
France	Windonshore	91	scenario1	1	0.0826
France	Windonshore	92	scenario1	1	0.0957
France	Windonshore	93	scenario1	1	0.1143
France	Windonshore	94	scenario1	1	0.1351
France	Windonshore	95	scenario1	1	0.1527
France	Windonshore	96	scenario1	1	0.1685
Germany	Windoffshore	49	scenario1	1	0.2326
Germany	Windoffshore	50	scenario1	1	0.2171
Germany	Windoffshore	51	scenario1	1	0.21
Germany	Windoffshore	52	scenario1	1	0.2125
Germany	Windoffshore	53	scenario1	1	0.2203
Germany	Windoffshore	54	scenario1	1	0.2254
Germany	Windoffshore	55	scenario1	1	0.2261
Germany	Windoffshore	56	scenario1	1	0.2203
Germany	Windoffshore	57	scenario1	1	0.2007
Germany	Windoffshore	58	scenario1	1	0.1624
Germany	Windoffshore	59	scenario1	1	0.1302
Germany	Windoffshore	60	scenario1	1	0.1153
Germany	Windoffshore	61	scenario1	1	0.0884
Germany	Windoffshore	62	scenario1	1	0.0605
Germany	Windoffshore	63	scenario1	1	0.0487
Germany	Windoffshore	64	scenario1	1	0.0389
Germany	Windoffshore	65	scenario1	1	0.03
Germany	Windoffshore	66	scenario1	1	0.0281
Germany	Windoffshore	67	scenario1	1	0.0352
Germany	Windoffshore	68	scenario1	1	0.0568
Germany	Windoffshore	69	scenario1	1	0.0934
Germany	Windoffshore	70	scenario1	1	0.1366
Germany	Windoffshore	71	scenario1	1	0.1781
Germany	Windoffshore	72	scenario1	1	0.2172
Germany	Windoffshore	73	scenario1	1	0.2676
Germany	Windoffshore	74	scenario1	1	0.3489
Germany	Windoffshore	75	scenario1	1	0.4718
Germany	Windoffshore	76	scenario1	1	0.6101
Germany	Windoffshore	77	scenario1	1	0.732
Germany	Windoffshore	78	scenario1	1	0.7931
Germany	Windoffshore	79	scenario1	1	0.808
Germany	Windoffshore	80	scenario1	1	0.8048
Germany	Windoffshore	81	scenario1	1	0.7237
Germany	Windoffshore	82	scenario1	1	0.5606
Germany	Windoffshore	83	scenario1	1	0.4011
Germany	Windoffshore	84	scenario1	1	0.308
Germany	Windoffshore	85	scenario1	1	0.3147
Germany	Windoffshore	86	scenario1	1	0.3399
Germany	Windoffshore	87	scenario1	1	0.3356
Germany	Windoffshore	88	scenario1	1	0.3192
Germany	Windoffshore	89	scenario1	1	0.3177
Germany	Windoffshore	90	scenario1	1	0.3284
Germany	Windoffshore	91	scenario1	1	0.3088
Germany	Windoffshore	92	scenario1	1	0.242
Germany	Windoffshore	93	scenario1	1	0.1875
Germany	Windoffshore	94	scenario1	1	0.1452
Germany	Windoffshore	95	scenario1	1	0.1086
Germany	Windoffshore	96	scenario1	1	0.0851
Denmark	Windoffshore	49	scenario1	1	0.4151
Denmark	Windoffshore	50	scenario1	1	0.3987
Denmark	Windoffshore	51	scenario1	1	0.3979
Denmark	Windoffshore	52	scenario1	1	0.4098
Denmark	Windoffshore	53	scenario1	1	0.4201
Denmark	Windoffshore	54	scenario1	1	0.4131
Denmark	Windoffshore	55	scenario1	1	0.3977
Denmark	Windoffshore	56	scenario1	1	0.3846
Denmark	Windoffshore	57	scenario1	1	0.3646
Denmark	Windoffshore	58	scenario1	1	0.3402
Denmark	Windoffshore	59	scenario1	1	0.3233
Denmark	Windoffshore	60	scenario1	1	0.311
Denmark	Windoffshore	61	scenario1	1	0.2961
Denmark	Windoffshore	62	scenario1	1	0.2605
Denmark	Windoffshore	63	scenario1	1	0.221
Denmark	Windoffshore	64	scenario1	1	0.1851
Denmark	Windoffshore	65	scenario1	1	0.1483
Denmark	Windoffshore	66	scenario1	1	0.1195
Denmark	Windoffshore	67	scenario1	1	0.096
Denmark	Windoffshore	68	scenario1	1	0.0752
Denmark	Windoffshore	69	scenario1	1	0.0551
Denmark	Windoffshore	70	scenario1	1	0.0413
Denmark	Windoffshore	71	scenario1	1	0.0433
Denmark	Windoffshore	72	scenario1	1	0.061
Denmark	Windoffshore	73	scenario1	1	0.0847
Denmark	Windoffshore	74	scenario1	1	0.1251
Denmark	Windoffshore	75	scenario1	1	0.2145
Denmark	Windoffshore	76	scenario1	1	0.3695
Denmark	Windoffshore	77	scenario1	1	0.5213
Denmark	Windoffshore	78	scenario1	1	0.611
Denmark	Windoffshore	79	scenario1	1	0.6494
Denmark	Windoffshore	80	scenario1	1	0.6755
Denmark	Windoffshore	81	scenario1	1	0.6847
Denmark	Windoffshore	82	scenario1	1	0.6827
Denmark	Windoffshore	83	scenario1	1	0.6481
Denmark	Windoffshore	84	scenario1	1	0.6133
Denmark	Windoffshore	85	scenario1	1	0.5501
Denmark	Windoffshore	86	scenario1	1	0.5255
Denmark	Windoffshore	87	scenario1	1	0.5094
Denmark	Windoffshore	88	scenario1	1	0.4969
Denmark	Windoffshore	89	scenario1	1	0.4896
Denmark	Windoffshore	90	scenario1	1	0.4882
Denmark	Windoffshore	91	scenario1	1	0.4885
Denmark	Windoffshore	92	scenario1	1	0.4783
Denmark	Windoffshore	93	scenario1	1	0.4422
Denmark	Windoffshore	94	scenario1	1	0.3887
Denmark	Windoffshore	95	scenario1	1	0.3334
Denmark	Windoffshore	96	scenario1	1	0.285
France	Windoffshore	49	scenario1	1	0.0319
France	Windoffshore	50	scenario1	1	0.012
France	Windoffshore	51	scenario1	1	0.0
France	Windoffshore	52	scenario1	1	0.0
France	Windoffshore	53	scenario1	1	0.0
France	Windoffshore	54	scenario1	1	0.0132
France	Windoffshore	55	scenario1	1	0.0434
France	Windoffshore	56	scenario1	1	0.0842
France	Windoffshore	57	scenario1	1	0.1412
France	Windoffshore	58	scenario1	1	0.2054
France	Windoffshore	59	scenario1	1	0.2589
France	Windoffshore	60	scenario1	1	0.2726
France	Windoffshore	61	scenario1	1	0.2233
France	Windoffshore	62	scenario1	1	0.1342
France	Windoffshore	63	scenario1	1	0.0463
France	Windoffshore	64	scenario1	1	0.0054
France	Windoffshore	65	scenario1	1	0.0299
France	Windoffshore	66	scenario1	1	0.1502
France	Windoffshore	67	scenario1	1	0.374
France	Windoffshore	68	scenario1	1	0.5536
France	Windoffshore	69	scenario1	1	0.4669
France	Windoffshore	70	scenario1	1	0.2408
France	Windoffshore	71	scenario1	1	0.1421
France	Windoffshore	72	scenario1	1	0.1403
France	Windoffshore	73	scenario1	1	0.229
France	Windoffshore	74	scenario1	1	0.343
France	Windoffshore	75	scenario1	1	0.3598
France	Windoffshore	76	scenario1	1	0.3768
France	Windoffshore	77	scenario1	1	0.4464
France	Windoffshore	78	scenario1	1	0.4698
France	Windoffshore	79	scenario1	1	0.4128
France	Windoffshore	80	scenario1	1	0.384
France	Windoffshore	81	scenario1	1	0.394
France	Windoffshore	82	scenario1	1	0.407
France	Windoffshore	83	scenario1	1	0.3883
France	Windoffshore	84	scenario1	1	0.3514
France	Windoffshore	85	scenario1	1	0.3347
France	Windoffshore	86	scenario1	1	0.3024
France	Windoffshore	87	scenario1	1	0.2663
France	Windoffshore	88	scenario1	1	0.2419
France	Windoffshore	89	scenario1	1	0.229
France	Windoffshore	90	scenario1	1	0.1946
France	Windoffshore	91	scenario1	1	0.2021
France	Windoffshore	92	scenario1	1	0.2688
France	Windoffshore	93	scenario1	1	0.3417
France	Windoffshore	94	scenario1	1	0.4128
France	Windoffshore	95	scenario1	1	0.3955
France	Windoffshore	96	scenario1	1	0.4581
Germany	Hydrorun-of-the-river	49	scenario1	1	0.714999281
Germany	Hydrorun-of-the-river	50	scenario1	1	0.711770732
Germany	Hydrorun-of-the-river	51	scenario1	1	0.707881303
Germany	Hydrorun-of-the-river	52	scenario1	1	0.703237703
Germany	Hydrorun-of-the-river	53	scenario1	1	0.703728568
Germany	Hydrorun-of-the-river	54	scenario1	1	0.701956921
Germany	Hydrorun-of-the-river	55	scenario1	1	0.698720525
Germany	Hydrorun-of-the-river	56	scenario1	1	0.696350772
Germany	Hydrorun-of-the-river	57	scenario1	1	0.692896408
Germany	Hydrorun-of-the-river	58	scenario1	1	0.690520552
Germany	Hydrorun-of-the-river	59	scenario1	1	0.688404515
Germany	Hydrorun-of-the-river	60	scenario1	1	0.685999887
Germany	Hydrorun-of-the-river	61	scenario1	1	0.684128846
Germany	Hydrorun-of-the-river	62	scenario1	1	0.683705987
Germany	Hydrorun-of-the-river	63	scenario1	1	0.684137564
Germany	Hydrorun-of-the-river	64	scenario1	1	0.685554359
Germany	Hydrorun-of-the-river	65	scenario1	1	0.687082754
Germany	Hydrorun-of-the-river	66	scenario1	1	0.686851707
Germany	Hydrorun-of-the-river	67	scenario1	1	0.691129992
Germany	Hydrorun-of-the-river	68	scenario1	1	0.694391672
Germany	Hydrorun-of-the-river	69	scenario1	1	0.6966568
Germany	Hydrorun-of-the-river	70	scenario1	1	0.699868783
Germany	Hydrorun-of-the-river	71	scenario1	1	0.699863552
Germany	Hydrorun-of-the-river	72	scenario1	1	0.698145089
Germany	Hydrorun-of-the-river	73	scenario1	1	0.694650618
Germany	Hydrorun-of-the-river	74	scenario1	1	0.690490909
Germany	Hydrorun-of-the-river	75	scenario1	1	0.687162094
Germany	Hydrorun-of-the-river	76	scenario1	1	0.687407963
Germany	Hydrorun-of-the-river	77	scenario1	1	0.685190788
Germany	Hydrorun-of-the-river	78	scenario1	1	0.686713079
Germany	Hydrorun-of-the-river	79	scenario1	1	0.688868351
Germany	Hydrorun-of-the-river	80	scenario1	1	0.692223322
Germany	Hydrorun-of-the-river	81	scenario1	1	0.69676404
Germany	Hydrorun-of-the-river	82	scenario1	1	0.699098047
Germany	Hydrorun-of-the-river	83	scenario1	1	0.698413626
Germany	Hydrorun-of-the-river	84	scenario1	1	0.700350929
Germany	Hydrorun-of-the-river	85	scenario1	1	0.701003963
Germany	Hydrorun-of-the-river	86	scenario1	1	0.700282051
Germany	Hydrorun-of-the-river	87	scenario1	1	0.70207288
Germany	Hydrorun-of-the-river	88	scenario1	1	0.701487853
Germany	Hydrorun-of-the-river	89	scenario1	1	0.69727583
Germany	Hydrorun-of-the-river	90	scenario1	1	0.697721358
Germany	Hydrorun-of-the-river	91	scenario1	1	0.697939326
Germany	Hydrorun-of-the-river	92	scenario1	1	0.698002973
Germany	Hydrorun-of-the-river	93	scenario1	1	0.700003052
Germany	Hydrorun-of-the-river	94	scenario1	1	0.701589862
Germany	Hydrorun-of-the-river	95	scenario1	1	0.702010977
Germany	Hydrorun-of-the-river	96	scenario1	1	0.699404074
Denmark	Hydrorun-of-the-river	49	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	50	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	51	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	52	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	53	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	54	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	55	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	56	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	57	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	58	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	59	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	60	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	61	scenario1	1	0.2
Denmark	Hydrorun-of-the-river	62	scenario1	1	0.2
